Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
ROYAL VOYAGE TRAVELS PRIVATE LIMITED,Non A/C Seater / Sleeper (2+1),02:25,06:10,03h 45m,INR 599,13 Seats available,2.4,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Madanapalli to Bangalore
APSRTC - 36017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,07:34,03h 34m,INR 302,20 Seats available,"4.0
70",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36404,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,08:34,03h 34m,INR 302,22 Seats available,"4.1
61",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,10:54,03h 54m,INR 313,34 Seats available,"3.9
50",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36402,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,11:34,03h 34m,INR 302,34 Seats available,"3.5
17",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,12:04,03h 34m,INR 302,34 Seats available,"4.1
20",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4404,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,12:49,03h 34m,INR 302,34 Seats available,"3.6
18",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,13:34,03h 34m,INR 302,34 Seats available,"3.8
13",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 45141,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,14:25,03h 25m,INR 331,34 Seats available,"3.4
51",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36400,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,14:34,03h 34m,INR 302,34 Seats available,"4.6
31",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:34,03h 34m,INR 302,31 Seats available,"3.5
53",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,18:34,03h 34m,INR 302,25 Seats available,"3.8
81",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 960801,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,20:00,04h 00m,INR 302,14 Seats available,3.9,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 97514,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:30,20:30,04h 00m,INR 289,38 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:24,03h 54m,INR 313,34 Seats available,"3.1
83",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:04,03h 34m,INR 302,34 Seats available,"4.3
54",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:03,04h 03m,INR 302,5 Seats available,"3.8
28",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4418,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:34,03h 34m,INR 302,3 Seats available,"4.0
45",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4393,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:04,03h 34m,INR 334,27 Seats available,"4.3
97",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 90872,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,04:00,05h 00m,INR 320,37 Seats available, ,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 90773,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04:15,04h 45m,INR 334,32 Seats available,3.9,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 549,25 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Dosti Tours and Travels,A/C Sleeper (2+1),00:30,06:40,06h 10m,INR 799,9 Seats available,"2.4
2",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,06:15,06h 16m,INR 549,33 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:20,06:40,07h 20m,INR 1199,1 Seat available,2.9,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:30,04:15,04h 45m,INR 900,39 Seats available,1.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 3637,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:15,04:00,03h 45m,INR 344,33 Seats available,"3.2
6",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:30,05:45,05h 15m,INR 342,35 Seats available,"4.0
5",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2968,INDRA(A.C. Seater),00:30,05:00,04h 30m,INR 414,35 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:30,04:35,04h 05m,INR 344,31 Seats available,"3.7
2",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4280,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:45,04:40,03h 55m,INR 315,34 Seats available,"2.9
3",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:00,05:00,04h 00m,INR 312,6 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",01:45,05:25,03h 40m,INR 298,25 Seats available,"2.1
3",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:00,05:55,03h 55m,INR 344,33 Seats available,"4.0
1",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:00,06:00,04h 00m,INR 315,34 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3840,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:15,05:30,03h 15m,INR 344,33 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4058,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:15,05:55,03h 40m,INR 344,25 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3494,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,07:10,04h 10m,INR 344,25 Seats available,"3.8
14",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 9370,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),03:00,06:15,03h 15m,INR 528,44 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,08:50,03h 50m,INR 342,28 Seats available,"4.6
43",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,09:50,03h 50m,INR 342,25 Seats available,"4.1
28",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),00:25,04:45,04h 20m,546,1 Seat available,"4.3
13",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),00:40,05:00,04h 20m,INR 650,7 Seats available,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater (2+2),01:10,05:30,04h 20m,380,5 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),01:25,05:30,04h 05m,INR 520,18 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),01:30,05:00,03h 30m,INR 799,10 Seats available,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,INR 3500,6 Seats available,"4.5
211",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,INR 499,32 Seats available,"4.4
100",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 800,12 Seats available,"3.9
353",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,INR 650,27 Seats available,"4.0
115",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 500,28 Seats available,"4.0
112",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 399,20 Seats available,"4.2
69",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 449,34 Seats available,"4.3
59",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06:20,06h 21m,INR 449,41 Seats available,"4.4
51",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 499,39 Seats available,"3.9
97",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:40,06:25,06h 45m,INR 700,31 Seats available,"3.8
84",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),00:50,04:20,03h 30m,INR 524,31 Seats available,"4.9
6",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6014,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,11:00,05h 15m,INR 353,34 Seats available,"4.2
55",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50012,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:45,12:00,05h 15m,INR 353,34 Seats available,"4.2
28",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6224,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:45,13:45,06h 00m,INR 330,37 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:15,13:30,05h 15m,INR 353,34 Seats available,"4.0
29",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6016,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,14:30,05h 15m,INR 353,27 Seats available,"2.8
13",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50078,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:15,15:50,05h 35m,INR 353,29 Seats available,"3.4
33",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,16:30,05h 15m,INR 353,32 Seats available,"4.6
33",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9252,INDRA(A.C. Seater),11:30,17:00,05h 30m,INR 422,31 Seats available,"4.2
47",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",12:30,18:00,05h 30m,INR 330,35 Seats available,"3.1
21",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,18:40,05h 40m,INR 353,34 Seats available,"4.0
29",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6006,INDRA(A.C. Seater),13:15,18:15,05h 00m,INR 422,35 Seats available,"3.7
31",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:15,19:30,05h 15m,INR 524,44 Seats available,"3.8
59",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:25,05h 55m,INR 353,30 Seats available,"3.4
44",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:45,21:00,05h 15m,INR 524,46 Seats available,"4.3
46",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),00:20,07:20,07h 00m,INR 399,34 Seats available,3.3,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Ahobila Travels,Non A/C Seater / Sleeper (2+1),00:35,05:30,04h 55m,INR 349,17 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
ROYAL VOYAGE TRAVELS PRIVATE LIMITED,Non A/C Seater / Sleeper (2+1),00:50,06:10,05h 20m,INR 599,13 Seats available,3.9,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),00:50,06:10,05h 20m,INR 500,21 Seats available,"3.9
3",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Abhishek Bus,A/C Sleeper (2+1),01:30,07:15,05h 45m,INR 900,19 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Sudheer Travels,NON A/C Sleeper (2+1),00:55,05:00,04h 05m,INR 560,3 Seats available,3.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),00:55,05:30,04h 35m,INR 600,15 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Sudheer Travels,A/C Sleeper (2+1),00:55,05:00,04h 05m,INR 650,18 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Sri Balaji Transports,A/C Seater / Sleeper (2+1),01:00,05:00,04h 00m,INR 650,13 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),01:10,06:00,04h 50m,INR 799,29 Seats available,3.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
KK Travels,A/C Sleeper (2+1),01:15,05:20,04h 05m,INR 750,11 Seats available,3.3,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
BABA TRAVELS,Non A/C Seater / Sleeper (2+1),02:00,06:20,04h 20m,INR 3999,35 Seats available,3.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Dharshini Travels,Non A/C Seater / Sleeper (2+1),02:00,05:35,03h 35m,INR 4000,1 Seat available,New,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:35,07:05,03h 30m,INR 1399,3 Seats available,4.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
IntrCity SmartBus,AC Sleeper (2+1),02:05,05:15,03h 10m,INR 1089,4 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Zingbus Plus,A/C Sleeper (2+1),02:05,06:25,04h 20m,585,2 Seats available,"3.8
4",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
FlixBus,A/C Sleeper (2+1),02:15,06:40,04h 25m,INR 1132.14,1 Seat available,"5.0
1",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),02:25,04:35,02h 10m,INR 1289,1 Seat available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),02:30,06:15,03h 45m,INR 1350,35 Seats available,4.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
JBT TRAVELS,Non A/C Seater / Sleeper (2+1),02:30,06:00,03h 30m,INR 899,4 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6851,Express(Non AC Seater),04:00,08:30,04h 30m,INR 205,34 Seats available,"3.7
54",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6841,Express(Non AC Seater),05:00,09:00,04h 00m,INR 188,40 Seats available,"3.0
28",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52556,Express(Non AC Seater),05:45,10:15,04h 30m,INR 205,38 Seats available,"4.5
10",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6837,Express(Non AC Seater),06:45,10:45,04h 00m,INR 188,42 Seats available,"4.6
13",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52491,Express(Non AC Seater),07:00,11:10,04h 10m,INR 190,8 Seats available,"4.2
58",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6159,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,13:15,04h 45m,INR 301,33 Seats available,"3.1
23",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6838,Express(Non AC Seater),09:00,12:40,03h 40m,INR 188,42 Seats available,"3.4
13",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6090,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,14:40,04h 40m,INR 301,33 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6850,Express(Non AC Seater),10:00,14:30,04h 30m,INR 205,45 Seats available,"2.8
16",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6128,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,15:02,04h 02m,INR 301,30 Seats available,"3.9
14",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6845,Express(Non AC Seater),11:00,15:30,04h 30m,INR 205,45 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6828,Express(Non AC Seater),12:00,17:15,05h 15m,INR 223,30 Seats available,"4.1
38",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52550,Express(Non AC Seater),12:00,16:00,04h 00m,INR 188,45 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52501,Express(Non AC Seater),13:15,17:45,04h 30m,INR 205,45 Seats available,"4.3
29",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,INR 190,25 Seats available,"3.8
48",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 500,37 Seats available,"4.0
1",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 500,38 Seats available,"3.0
2",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 399,28 Seats available,"4.1
20",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Vasavi travels,NON A/C Seater/ Sleeper (2+1),23:59,05:40,05h 41m,INR 400,33 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Amala Travels,Non A/C Seater / Sleeper (2+1),01:00,06:00,05h 00m,INR 350,26 Seats available,2.6,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
NueGo,Electric A/C Seater/Sleeper (2+1),06:00,10:51,04h 51m,362,26 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater (2+2),07:30,12:21,04h 51m,362,32 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater (2+2),10:30,15:21,04h 51m,299,37 Seats available,"4.0
27",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater (2+2),13:00,17:36,04h 36m,362,34 Seats available,"3.9
10",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:00,18:20,04h 20m,INR 499,31 Seats available,"3.9
3",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:30,19:00,04h 30m,599,33 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater/Sleeper (2+1),14:30,19:45,05h 15m,380,22 Seats available,"4.1
52",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
DMR Travels,A/C Sleeper (2+1),16:00,21:35,05h 35m,INR 800,29 Seats available,3.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Mahadevv travels,Non A/C Seater / Sleeper (2+1),17:00,22:00,05h 00m,INR 499,35 Seats available,3.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Zingbus Plus,A/C Sleeper (2+1),18:00,22:10,04h 10m,467,27 Seats available,"4.8
11",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,INR 1090,22 Seats available,"4.7
51",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,05:30,07h 50m,INR 1600,18 Seats available,"4.1
39",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Chandu Travels,A/C Sleeper (2+1),22:00,05:15,07h 15m,1416,21 Seats available,"4.3
28",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
